Produksi_kWh,Kesusutan_kWh,Persentase_,Terjual_kWh,Pelanggan,Tahun,YearMonth,Bulan,Efficiency_,Energy_Loss_kWh,Customer_Growth_Rate
99192565.55925108,8327284.708502203,8.881541850220264,71634051.0,216167.0,2010,2010-04,4,72.2171571993574,27558514.559251085,0.3137021963794284
99192565.55925108,8327284.708502203,8.881541850220264,72996641.0,216752.0,2010,2010-05,5,73.59083877752575,26195924.559251085,0.27062410081095667
99192565.55925108,8327284.708502203,8.881541850220264,76025329.0,217172.0,2010,2010-06,6,76.64418051026969,23167236.559251085,0.19376983834058503
99192565.55925108,8327284.708502203,8.881541850220264,73914299.0,217532.0,2010,2010-07,7,74.51596657800779,25278266.559251085,0.16576722597756444
99192565.55925108,8327284.708502203,8.881541850220264,73257398.0,217941.0,2010,2010-08,8,73.85371835779453,25935167.559251085,0.18801831454682283
99192565.55925108,8327284.708502203,8.881541850220264,73103484.0,217994.0,2010,2010-09,9,73.69855148703944,26089081.559251085,0.02431850822011139
99192565.55925108,8327284.708502203,8.881541850220264,69741238.0,219324.0,2010,2010-10,10,70.30893656878064,29451327.559251085,0.6101085350972868
99192565.55925108,8327284.708502203,8.881541850220264,75470445.0,219425.0,2010,2010-11,11,76.08477971559164,23722120.559251085,0.046050591818502795
99192565.55925108,8327284.708502203,8.881541850220264,74326746.0,222407.0,2010,2010-12,12,74.93177092551569,24865819.559251085,1.3590064942463176
82644074.0,9323883.0,11.28,73320191.0,224231.0,2011,2011-01,1,88.71802592887664,9323883.0,0.8201180718232726
75169626.0,7190248.0,9.57,67979378.0,224259.0,2011,2011-02,2,90.43463645808215,7190248.0,0.012487122654758487
86480069.0,11706553.0,13.54,74773515.0,224375.0,2011,2011-03,3,86.46329248419077,11706554.0,0.051725906206656624
84565249.0,9532530.0,11.27,75032719.0,227531.0,2011,2011-04,4,88.72760369924531,9532530.0,1.406573816155987
89541674.0,10555787.0,11.79,78985887.0,234564.0,2011,2011-05,5,88.211313762126,10555787.0,3.091007379214261
86383001.0,8793600.0,10.18,77589401.0,235092.0,2011,2011-06,6,89.82021937394835,8793600.0,0.22509848058525073
88380834.0,9854073.0,11.15,78526761.0,237350.0,2011,2011-07,7,88.85044126195957,9854073.0,0.9604750480662894
92319241.0,11647163.0,12.62,80672078.0,237401.0,2011,2011-08,8,87.38381850431375,11647163.0,0.0214872551084877
87311722.0,8769482.0,10.04,78542241.0,239847.0,2011,2011-09,9,89.95612410439001,8769481.0,1.0303242193588025
92118311.0,9654322.0,10.48,82463989.0,241473.0,2011,2011-10,10,89.51964935614158,9654322.0,0.6779321817658834
91472673.0,9673930.0,10.58,81798743.0,246246.0,2011,2011-11,11,89.42424039581745,9673930.0,1.976618503932115
92775330.0,8776156.0,9.46,83999174.0,246322.0,2011,2011-12,12,90.54042060534843,8776156.0,0.03086344549758646
92644228.0,11206961.0,12.1,81437267.0,248289.0,2012,2012-01,1,87.90322803488631,11206961.0,0.7985482417323775
88670932.0,9454854.0,10.66,79216078.0,250220.0,2012,2012-02,2,89.3371437665728,9454854.0,0.7777227343942039
96162118.0,11198315.0,11.65,84963803.0,252969.0,2012,2012-03,3,88.3547542078888,11198315.0,1.0986332027815626
94557511.0,8594307.0,9.09,85963204.0,255425.0,2012,2012-04,4,90.91102662378667,8594307.0,0.9708699484917149
99235298.0,13191946.0,13.29,86043352.0,257551.0,2012,2012-05,5,86.70639755624052,13191946.0,0.8323382597631435
94957161.0,10053051.0,10.59,84904110.0,257661.0,2012,2012-06,6,89.41306701450353,10053051.0,0.04270998753646005
97693022.0,11564641.0,11.84,86128381.0,260719.0,2012,2012-07,7,88.16226505921784,11564641.0,1.1868307582443505
97684709.0,9461398.0,9.69,88223311.0,262928.0,2012,2012-08,8,90.31435104136922,9461398.0,0.8472723506917301
98610217.0,12057124.0,12.23,86553093.0,266273.0,2012,2012-09,9,87.77294648890187,12057124.0,1.2722114038824284
101573542.0,12785974.0,12.59,88787568.0,269911.0,2012,2012-10,10,87.41210186408583,12785974.0,1.3662669515872805
100065845.0,9112099.0,9.11,90953746.0,272899.0,2012,2012-11,11,90.89389691357725,9112099.0,1.1070315770754124
95311934.0,9852560.0,10.34,93389888.0,280469.0,2013,2013-02,2,97.98341517233298,1922046.0,2.7739200216930104
106207116.0,15502430.0,14.6,88267986.0,282865.0,2013,2013-03,3,83.10929561442944,17939130.0,0.8542833610844625
104109510.0,9693681.0,9.31,91839262.0,286669.0,2013,2013-04,4,88.21409494675366,12270248.0,1.3448111289837916
107763787.0,12382761.0,11.49,92447802.0,288580.0,2013,2013-05,5,85.78744731752977,15315985.0,0.6666224809797949
101233282.0,9627625.0,9.51,89114736.0,289730.0,2013,2013-06,6,88.0290890894953,12118546.0,0.3985030147619417
107959163.0,14882515.0,13.79,91589996.0,292732.0,2013,2013-07,7,84.83763068818901,16369167.0,1.0361370931556868
105480632.0,11519985.0,10.92,92395879.0,295593.0,2013,2013-08,8,87.59511319575711,13084753.0,0.9773444652446672
105632576.0,11098083.0,10.51,92669284.0,301812.0,2013,2013-09,9,87.72794104727694,12963292.0,2.1039063847926087
110290714.0,10946064.0,9.92,97487920.0,305986.0,2013,2013-10,10,88.3917752132786,12802794.0,1.3829801333280267
109648151.0,10416980.0,9.5,97418754.0,310457.0,2013,2013-11,11,88.84669108556149,12229397.0,1.4611779623904253
112804508.0,8858154.0,7.85,102192258.0,313939.0,2013,2013-12,12,90.5923529226332,10612250.0,1.121572391667769
110487168.0,13529599.0,12.25,96957569.0,317455.0,2014,2014-01,1,87.75459698632152,13529599.0,1.1199627953201174
103696994.0,9122303.0,10.58,94574691.0,319423.0,2014,2014-02,2,91.20292435863666,9122303.0,0.6199303838339221
114935835.0,13965638.0,11.13,100970197.0,322084.0,2014,2014-03,3,87.84918733134883,13965638.0,0.8330646196422986
111733035.0,8485986.0,10.23,103247049.0,325675.0,2014,2014-04,4,92.40512351606667,8485986.0,1.1149265409023723
116441094.0,10114574.0,9.91,106326520.0,329060.0,2014,2014-05,5,91.31357010438256,10114574.0,1.0393797497505242
112115868.0,13369372.0,10.25,98746496.0,332524.0,2014,2014-06,6,88.07539714182117,13369372.0,1.052695557041261
112755842.0,14482160.0,10.62,98273682.0,335422.0,2014,2014-07,7,87.156177681685,14482160.0,0.8715160409474176
112769610.0,10762283.0,10.48,102007327.0,337996.0,2014,2014-08,8,90.45639778305521,10762283.0,0.7673915247061958
114268251.0,11597789.0,10.45,102670462.0,339532.0,2014,2014-09,9,89.8503837255722,11597789.0,0.45444324784909007
122778091.0,14472651.0,10.59,108305440.0,342619.0,2014,2014-10,10,88.2123505243293,14472651.0,0.9091926534170458
115113973.0,10242407.0,10.44,104871566.0,345375.0,2014,2014-11,11,91.10237729350197,10242407.0,0.8043920506451752
116419543.0,9476852.0,10.24,106942691.0,347245.0,2014,2014-12,12,91.85974128072296,9476852.0,0.5414404632645642
99192565.55925108,8327284.708502203,8.881541850220264,86804191.81334728,297330.9748953975,2015,2015-01,1,87.51078402291772,12388373.745903805,-14.3742962762898
99192565.55925108,8327284.708502203,8.881541850220264,86804191.81334728,297330.9748953975,2015,2015-02,2,87.51078402291772,12388373.745903805,0.0
99192565.55925108,8327284.708502203,8.881541850220264,86804191.81334728,297330.9748953975,2015,2015-03,3,87.51078402291772,12388373.745903805,0.0
99192565.55925108,8327284.708502203,8.881541850220264,86804191.81334728,297330.9748953975,2015,2015-04,4,87.51078402291772,12388373.745903805,0.0
99192565.55925108,8327284.708502203,8.881541850220264,86804191.81334728,297330.9748953975,2015,2015-05,5,87.51078402291772,12388373.745903805,0.0
99192565.55925108,8327284.708502203,8.881541850220264,86804191.81334728,297330.9748953975,2015,2015-06,6,87.51078402291772,12388373.745903805,0.0
